Saying Goodbye to a Teammate (2 min) (Trishia Pasaquian),https://www.notion.so/mocharymethod/Saying-Goodbye-to-a-Teammate-c256b6c72f7c463f8ec586dd58c3b535
Navigating The Aftermath of Layoffs (By Sabrina Wang) (3 min),https://docs.google.com/document/d/10TmIC8LWDVXjGtEYdhFxMavyYktR78P8Gaa8hcYeQzs/edit
Fear and Anger give bad advice (3 min),https://docs.google.com/document/d/1sDWHUm6zwEGiPBQH2Ig6DDvVL-IEQSlfNeQnR2mhjmE/edit
Fear and Anger:  how to shift of it (2 min),https://docs.google.com/document/d/15oh13eYxxIyQoOx3_6RQCWzA6ETkxYOV_gtYMeTeBKE/edit
Emotions - name them (1 min),https://docs.google.com/document/d/1qViPEjTQ7XlkvZAqU1YZQYJtpPqgjvyxPaKXpwbb_L4/edit
Fear vs Joy (3 min),https://docs.google.com/document/d/1mZqiTrDF6bcQYa3UFEKTqkuyyTHJCI_rpd173VubJ64/edit
Drama Triangle (and 100% Responsibility),https://docs.google.com/document/d/1_0_uQLGnf8gt3bQEOQhGH-bJhY_Zb62eyEl1YdfVS1s/edit
Drama Triangle,https://docs.google.com/document/d/19Zg0OfkR5-EXyiL8Zd8sfiCWl1D3h89eO_OPgF7Fdqc/edit?usp=drive_web&ouid=102503928790226855337
Sadness: how to process it (2 min),https://docs.google.com/document/d/1jyTa5H_fo9xL-EhUQGsqQkUAqG4zVxAok0JwNCjiBFU/edit
Consciousness Training options (3 min),https://docs.google.com/document/d/1lcUnr_vQIW3TI7rUl5RwthyUPU032dFXAw3ccbOE48I/edit
"Conscious Leadership (2 min to read, 15 min for the videos)",https://docs.google.com/document/d/1c0k55kyb1AqewHIsQPmvAMchpprTtfxA0NzaIHmLeEQ/edit#
The Work (Byron Katie),https://docs.google.com/document/d/1tFsngmRUBn8pNSprDq_h_9baq-t0IiPPhWaPBrFUA7A/edit#
The Course by Dave Kashen (6 min),https://medium.com/@davekashen/the-course-826a94333bd5
Possibility Mindset (3 min),https://docs.google.com/document/d/1g0PS8RwdbLGvSbmUCTX1y66Dy5xsInjqv1vad1EWCR0/edit?usp=sharing
Emotions: feel them (1 min),https://docs.google.com/document/d/1GAoTba5Hig6Dm2DO3FjKy_KUibLupeXjKqijxYba5LM/edit?usp=sharing
How to spot fear and anger in others (by Sabrina Wang),https://mm-coaches.notion.site/How-to-spot-fear-and-anger-in-others-1a4cfdbee30a465f8545f4285826165b
How to process discomfort by Sabrina Wang (1 min),https://docs.google.com/document/d/1gbvJAD06HDtpYzOyTgOGmtUOH02INTqMM3noq4UhxJo/edit
On Time (3 min),https://docs.google.com/document/d/16QP9shWuJbHQYwqU4Fo7YAXzakzcBx2LTyQgc6oSgfw/edit?usp=drive_web&ouid=102503928790226855337
Top Goal (CEO) (2 min) or Top Goal (investor) (2 min),https://docs.google.com/document/d/1rWlx4P0Kpp4E8nFajcwDa4or_1EINv_ITTM-Ruo5XvQ/edit?usp=drive_web&ouid=102503928790226855337
"GTD (5 min to read, 1 day to implement)",https://docs.google.com/document/d/1rSfwOrlTa8kcRoHIikOBVgrZRZPxq3Sm5F7Hb21TmvQ/edit?usp=drive_web&ouid=102503928790226855337
BTA (Bias Towards Action) (10 min),https://chiefs-of-staff.notion.site/Bias-towards-action-730451d4d9324001b0104911911e3581#615ba03234e14051bfd4935e00d87f81
"Inbox Zero (2 min to read, 1 hour to implement)",https://docs.google.com/document/d/1rinKQeoh1IFdUWsLyF1SSuddsAkJmR3_G-gpghR0wF0/edit?usp=drive_web&ouid=102503928790226855337
Inbox Zero:  How EA or CoS can help you achieve it (20 min),https://www.notion.so/chiefs-of-staff/Help-Execs-Achieve-Inbox-Zero-2d1419bc0fda4a58b0d18ae9fed1e02f
Accountability Partner (1 min),https://docs.google.com/document/d/1ljixCUhnIzKgNLzn5xzn-S1XEojM5Rblq3-83wiku28/edit
Gratitude (3 min),https://docs.google.com/document/d/18kCULxudhpoSZNN-5m4G611YGNI92aZA-xrMjbF0juA/edit?usp=drive_web&ouid=102503928790226855337
"Time Audit (2 min to read, 1 hour to do)",https://docs.google.com/document/d/1hCxvdAi8aMtJ95are02AZO2fjvkNe0rDGzNhhmbUSqQ/edit?usp=drive_web&ouid=102503928790226855337
Energy Audit (4 min to read; 45 min to do),https://docs.google.com/document/d/1HmaRdtk8R5GQtMj72Y6XhHTru5SQAiiqDfDP3qy73k4/edit?usp=drive_web&ouid=102503928790226855337
Zone of Genius (3 min),https://docs.google.com/document/d/11UVWJox31Ani8Cq6Ymhm6DiVUiv5vPkOQd8ZdGpYmbs/edit#
Mental Health - how to maintain it (2 min),https://docs.google.com/document/d/1CvyoQ0bo2P8kGagbGsKCF4akFVSIcp1mrct_Ueu4sLA/edit
Restoration and Creativity:  how to achieve them (3 min),https://docs.google.com/document/d/1SUU3WVCsXKBLx0IUZoz9K939khuDV5VUD7grBgJ5Wis/edit
No - how to say it (6 min),https://docs.google.com/document/d/15ZlMMBfauLT-gbgKjzOvzZQEzQdrBP_qKkXV2dfEN50/edit
Meetings:  don’t schedule them (1 min),https://docs.google.com/document/d/1GJ7rk_XKsOQEQqN4pGTIvc4quBCuh6p4LtmCqNFs0e4/edit
Micromanaging by Faith Meyer (3 min),https://docs.google.com/document/d/1XIN4X7mGFLggst11sc1717RITCVoONl9QirAHy6wlQE/edit?usp=sharing
